LECROYHDO8108A,60934,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,23-Dec-2021 15:57:23,0                 
Time,Ampl
6.74122221e-05,-2.40625
6.74123221e-05,-2.40912
6.74124221e-05,-2.412
6.74125221e-05,-2.41412
6.74126221e-05,-2.415
6.74127221e-05,-2.41475
6.74128221e-05,-2.414
6.74129221e-05,-2.41325
6.74130221e-05,-2.413
6.74131221e-05,-2.41325
6.74132221e-05,-2.414
6.74133221e-05,-2.41513
6.74134221e-05,-2.41688
6.74135221e-05,-2.41913
6.74136221e-05,-2.422
6.74137221e-05,-2.42525
6.74138221e-05,-2.428
6.74139221e-05,-2.42975
6.74140221e-05,-2.43
6.74141221e-05,-2.42875
6.74142221e-05,-2.42663
6.74143221e-05,-2.42475
6.74144221e-05,-2.424
6.74145221e-05,-2.42475
6.74146221e-05,-2.42663
6.74147221e-05,-2.42875
6.74148221e-05,-2.43
6.74149221e-05,-2.43
6.74150221e-05,-2.42875
6.74151221e-05,-2.42713
6.74152221e-05,-2.426
6.74153221e-05,-2.426
6.74154221e-05,-2.427
6.74155221e-05,-2.42863
6.74156221e-05,-2.43
6.74157221e-05,-2.43025
6.74158221e-05,-2.429
6.74159221e-05,-2.42675
6.74160221e-05,-2.424
6.74161221e-05,-2.42163
6.74162221e-05,-2.42
6.74163221e-05,-2.4195
6.74164221e-05,-2.42
6.74165221e-05,-2.42125
6.74166221e-05,-2.42287
6.74167221e-05,-2.42463
6.74168221e-05,-2.426
6.74169221e-05,-2.4265
6.74170221e-05,-2.42575
6.74171221e-05,-2.4235
6.74172221e-05,-2.42
6.74173221e-05,-2.41575
6.74174221e-05,-2.41188
6.74175221e-05,-2.40912
6.74176221e-05,-2.408
6.74177221e-05,-2.40837
6.74178221e-05,-2.40975
6.74179221e-05,-2.41113
6.74180221e-05,-2.412
6.74181221e-05,-2.41225
6.74182221e-05,-2.41237
6.74183221e-05,-2.41288
6.74184221e-05,-2.414
6.74185221e-05,-2.41562
6.74186221e-05,-2.417
6.74187221e-05,-2.41725
6.74188221e-05,-2.416
6.74189221e-05,-2.4135
6.74190221e-05,-2.4105
6.74191221e-05,-2.40837
6.74192221e-05,-2.408
6.74193221e-05,-2.40938
6.74194221e-05,-2.412
6.74195221e-05,-2.4145
6.74196221e-05,-2.416
6.74197221e-05,-2.41625
6.74198221e-05,-2.41562
6.74199221e-05,-2.41525
6.74200221e-05,-2.416
6.74201221e-05,-2.41787
6.74202221e-05,-2.42037
6.74203221e-05,-2.42212
6.74204221e-05,-2.422
6.74205221e-05,-2.4195
6.74206221e-05,-2.41525
6.74207221e-05,-2.41087
6.74208221e-05,-2.408
6.74209221e-05,-2.40788
6.74210221e-05,-2.41063
6.74211221e-05,-2.41525
6.74212221e-05,-2.42
6.74213221e-05,-2.4235
6.74214221e-05,-2.42475
6.74215221e-05,-2.424
6.74216221e-05,-2.422
6.74217221e-05,-2.41988
6.74218221e-05,-2.4185
6.74219221e-05,-2.41787
6.74220221e-05,-2.418
6.74221221e-05,-2.41812
6.74222221e-05,-2.41787
6.74223221e-05,-2.417
6.74224221e-05,-2.416
6.74225221e-05,-2.41525
6.74226221e-05,-2.41525
6.74227221e-05,-2.41613
6.74228221e-05,-2.418
6.74229221e-05,-2.42063
6.74230221e-05,-2.4235
6.74231221e-05,-2.42612
6.74232221e-05,-2.428
6.74233221e-05,-2.4285
6.74234221e-05,-2.42725
6.74235221e-05,-2.42425
6.74236221e-05,-2.42
6.74237221e-05,-2.41538
6.74238221e-05,-2.41162
6.74239221e-05,-2.40975
6.74240221e-05,-2.41
6.74241221e-05,-2.412
6.74242221e-05,-2.41487
6.74243221e-05,-2.41712
6.74244221e-05,-2.418
6.74245221e-05,-2.41712
6.74246221e-05,-2.41487
6.74247221e-05,-2.41225
6.74248221e-05,-2.41
6.74249221e-05,-2.40863
6.74250221e-05,-2.40788
6.74251221e-05,-2.40725
6.74252221e-05,-2.406
6.74253221e-05,-2.40413
6.74254221e-05,-2.40175
6.74255221e-05,-2.3995
6.74256221e-05,-2.398
6.74257221e-05,-2.3975
6.74258221e-05,-2.39763
6.74259221e-05,-2.398
6.74260221e-05,-2.398
6.74261221e-05,-2.3975
6.74262221e-05,-2.39675
6.74263221e-05,-2.39613
6.74264221e-05,-2.396
6.74265221e-05,-2.39613
6.74266221e-05,-2.396
6.74267221e-05,-2.39475
6.74268221e-05,-2.392
6.74269221e-05,-2.38775
6.74270221e-05,-2.383
6.74271221e-05,-2.37875
6.74272221e-05,-2.376
6.74273221e-05,-2.375
6.74274221e-05,-2.375
6.74275221e-05,-2.375
6.74276221e-05,-2.374
6.74277221e-05,-2.37138
6.74278221e-05,-2.36738
6.74279221e-05,-2.36325
6.74280221e-05,-2.36
6.74281221e-05,-2.35838
6.74282221e-05,-2.35813
6.74283221e-05,-2.3585
6.74284221e-05,-2.358
6.74285221e-05,-2.35588
6.74286221e-05,-2.352
6.74287221e-05,-2.347
6.74288221e-05,-2.342
6.74289221e-05,-2.33825
6.74290221e-05,-2.33625
6.74291221e-05,-2.33588
6.74292221e-05,-2.336
6.74293221e-05,-2.33575
6.74294221e-05,-2.33438
6.74295221e-05,-2.33175
6.74296221e-05,-2.328
6.74297221e-05,-2.324
6.74298221e-05,-2.32037
6.74299221e-05,-2.31775
6.74300221e-05,-2.316
6.74301221e-05,-2.31513
6.74302221e-05,-2.31475
6.74303221e-05,-2.3145
6.74304221e-05,-2.314
6.74305221e-05,-2.31288
6.74306221e-05,-2.31075
6.74307221e-05,-2.30775
6.74308221e-05,-2.304
6.74309221e-05,-2.30012
6.74310221e-05,-2.29688
6.74311221e-05,-2.29475
6.74312221e-05,-2.294
6.74313221e-05,-2.29425
6.74314221e-05,-2.29438
6.74315221e-05,-2.29325
6.74316221e-05,-2.29
6.74317221e-05,-2.28425
6.74318221e-05,-2.2765
6.74319221e-05,-2.268
6.74320221e-05,-2.26
6.74321221e-05,-2.25375
6.74322221e-05,-2.24962
6.74323221e-05,-2.24725
6.74324221e-05,-2.246
6.74325221e-05,-2.24475
6.74326221e-05,-2.24288
6.74327221e-05,-2.23988
6.74328221e-05,-2.236
6.74329221e-05,-2.23137
6.74330221e-05,-2.22613
6.74331221e-05,-2.22025
6.74332221e-05,-2.214
6.74333221e-05,-2.20713
6.74334221e-05,-2.2
6.74335221e-05,-2.19287
6.74336221e-05,-2.186
6.74337221e-05,-2.17988
6.74338221e-05,-2.17463
6.74339221e-05,-2.17013
6.74340221e-05,-2.166
6.74341221e-05,-2.16188
6.74342221e-05,-2.15738
6.74343221e-05,-2.15212
6.74344221e-05,-2.146
6.74345221e-05,-2.139
6.74346221e-05,-2.13112
6.74347221e-05,-2.12263
6.74348221e-05,-2.114
6.74349221e-05,-2.10562
6.74350221e-05,-2.098
6.74351221e-05,-2.0915
6.74352221e-05,-2.086
6.74353221e-05,-2.081
6.74354221e-05,-2.07563
6.74355221e-05,-2.0695
6.74356221e-05,-2.062
6.74357221e-05,-2.05363
6.74358221e-05,-2.04488
6.74359221e-05,-2.03675
6.74360221e-05,-2.03
6.74361221e-05,-2.02475
6.74362221e-05,-2.02062
6.74363221e-05,-2.01662
6.74364221e-05,-2.012
6.74365221e-05,-2.00612
6.74366221e-05,-1.99913
6.74367221e-05,-1.9915
6.74368221e-05,-1.984
6.74369221e-05,-1.97725
6.74370221e-05,-1.9715
6.74371221e-05,-1.9665
6.74372221e-05,-1.962
6.74373221e-05,-1.95738
6.74374221e-05,-1.9525
6.74375221e-05,-1.94725
6.74376221e-05,-1.942
6.74377221e-05,-1.93675
6.74378221e-05,-1.9315
6.74379221e-05,-1.926
6.74380221e-05,-1.92
6.74381221e-05,-1.91325
6.74382221e-05,-1.90613
6.74383221e-05,-1.89875
6.74384221e-05,-1.892
6.74385221e-05,-1.88638
6.74386221e-05,-1.88238
6.74387221e-05,-1.87963
6.74388221e-05,-1.878
6.74389221e-05,-1.87662
6.74390221e-05,-1.87512
6.74391221e-05,-1.873
6.74392221e-05,-1.87
6.74393221e-05,-1.8665
6.74394221e-05,-1.86262
6.74395221e-05,-1.859
6.74396221e-05,-1.856
6.74397221e-05,-1.85387
6.74398221e-05,-1.8525
6.74399221e-05,-1.852
6.74400221e-05,-1.852
6.74401221e-05,-1.85213
6.74402221e-05,-1.852
6.74403221e-05,-1.85187
6.74404221e-05,-1.852
6.74405221e-05,-1.85275
6.74406221e-05,-1.85438
6.74407221e-05,-1.85688
6.74408221e-05,-1.86
6.74409221e-05,-1.86288
6.74410221e-05,-1.865
6.74411221e-05,-1.86587
6.74412221e-05,-1.866
6.74413221e-05,-1.86625
6.74414221e-05,-1.8675
6.74415221e-05,-1.87075
6.74416221e-05,-1.876
6.74417221e-05,-1.88275
6.74418221e-05,-1.88987
6.74419221e-05,-1.89638
6.74420221e-05,-1.902
6.74421221e-05,-1.90688
6.74422221e-05,-1.91163
6.74423221e-05,-1.91738
6.74424221e-05,-1.924
6.74425221e-05,-1.93125
6.74426221e-05,-1.93825
6.74427221e-05,-1.94388
6.74428221e-05,-1.948
6.74429221e-05,-1.951
6.74430221e-05,-1.9545
6.74431221e-05,-1.95975
6.74432221e-05,-1.968
6.74433221e-05,-1.979
6.74434221e-05,-1.99175
6.74435221e-05,-2.0045
6.74436221e-05,-2.016
6.74437221e-05,-2.0255
6.74438221e-05,-2.03363
6.74439221e-05,-2.0415
6.74440221e-05,-2.05
6.74441221e-05,-2.05963
6.74442221e-05,-2.07
6.74443221e-05,-2.07975
6.74444221e-05,-2.088
6.74445221e-05,-2.09425
6.74446221e-05,-2.09912
6.74447221e-05,-2.10387
6.74448221e-05,-2.11
6.74449221e-05,-2.11837
6.74450221e-05,-2.12887
6.74451221e-05,-2.1405
6.74452221e-05,-2.152
6.74453221e-05,-2.16237
6.74454221e-05,-2.17112
6.74455221e-05,-2.17875
6.74456221e-05,-2.186
6.74457221e-05,-2.19338
6.74458221e-05,-2.201
6.74459221e-05,-2.20875
6.74460221e-05,-2.216
6.74461221e-05,-2.2225
6.74462221e-05,-2.22825
6.74463221e-05,-2.234
6.74464221e-05,-2.24
6.74465221e-05,-2.24662
6.74466221e-05,-2.25387
6.74467221e-05,-2.26112
6.74468221e-05,-2.268
6.74469221e-05,-2.27462
6.74470221e-05,-2.28112
6.74471221e-05,-2.28812
6.74472221e-05,-2.296
6.74473221e-05,-2.30437
6.74474221e-05,-2.3125
6.74475221e-05,-2.31925
6.74476221e-05,-2.324
6.74477221e-05,-2.32675
6.74478221e-05,-2.32837
6.74479221e-05,-2.33038
6.74480221e-05,-2.334
6.74481221e-05,-2.33988
6.74482221e-05,-2.34762
6.74483221e-05,-2.35613
6.74484221e-05,-2.364
6.74485221e-05,-2.37025
6.74486221e-05,-2.37462
6.74487221e-05,-2.37763
6.74488221e-05,-2.38
6.74489221e-05,-2.38238
6.74490221e-05,-2.38475
6.74491221e-05,-2.38687
6.74492221e-05,-2.388
6.74493221e-05,-2.388
6.74494221e-05,-2.38725
6.74495221e-05,-2.38638
6.74496221e-05,-2.386
6.74497221e-05,-2.3865
6.74498221e-05,-2.3875
6.74499221e-05,-2.38825
6.74500221e-05,-2.388
6.74501221e-05,-2.38625
6.74502221e-05,-2.38313
6.74503221e-05,-2.37938
6.74504221e-05,-2.376
6.74505221e-05,-2.37325
6.74506221e-05,-2.37125
6.74507221e-05,-2.369
6.74508221e-05,-2.366
6.74509221e-05,-2.36138
6.74510221e-05,-2.35525
6.74511221e-05,-2.34788
6.74512221e-05,-2.34
6.74513221e-05,-2.33213
6.74514221e-05,-2.32437
6.74515221e-05,-2.31712
6.74516221e-05,-2.31
6.74517221e-05,-2.30325
6.74518221e-05,-2.297
6.74519221e-05,-2.29125
6.74520221e-05,-2.286
6.74521221e-05,-2.28038
6.74522221e-05,-2.27325
6.74523221e-05,-2.264
6.74524221e-05,-2.252
6.74525221e-05,-2.23813
6.74526221e-05,-2.22375
6.74527221e-05,-2.21062
6.74528221e-05,-2.2
6.74529221e-05,-2.19225
6.74530221e-05,-2.18637
6.74531221e-05,-2.18087
6.74532221e-05,-2.174
6.74533221e-05,-2.16487
6.74534221e-05,-2.15375
6.74535221e-05,-2.14162
6.74536221e-05,-2.13
6.74537221e-05,-2.11975
6.74538221e-05,-2.111
6.74539221e-05,-2.10275
6.74540221e-05,-2.094
6.74541221e-05,-2.08375
6.74542221e-05,-2.07175
6.74543221e-05,-2.05875
6.74544221e-05,-2.046
6.74545221e-05,-2.03437
6.74546221e-05,-2.0245
6.74547221e-05,-2.016
6.74548221e-05,-2.008
6.74549221e-05,-1.99988
6.74550221e-05,-1.991
6.74551221e-05,-1.98162
6.74552221e-05,-1.972
6.74553221e-05,-1.96263
6.74554221e-05,-1.95375
6.74555221e-05,-1.945
6.74556221e-05,-1.936
6.74557221e-05,-1.92637
6.74558221e-05,-1.91587
6.74559221e-05,-1.905
6.74560221e-05,-1.894
6.74561221e-05,-1.8835
6.74562221e-05,-1.87375
6.74563221e-05,-1.86462
6.74564221e-05,-1.856
6.74565221e-05,-1.8475
6.74566221e-05,-1.839
6.74567221e-05,-1.8305
6.74568221e-05,-1.822
6.74569221e-05,-1.81337
6.74570221e-05,-1.80463
6.74571221e-05,-1.7955
6.74572221e-05,-1.786
6.74573221e-05,-1.7765
6.74574221e-05,-1.76738
6.74575221e-05,-1.75913
6.74576221e-05,-1.752
6.74577221e-05,-1.74588
6.74578221e-05,-1.74038
6.74579221e-05,-1.73513
6.74580221e-05,-1.73
6.74581221e-05,-1.72513
6.74582221e-05,-1.72113
6.74583221e-05,-1.71813
6.74584221e-05,-1.716
6.74585221e-05,-1.71425
6.74586221e-05,-1.71188
6.74587221e-05,-1.70788
6.74588221e-05,-1.702
6.74589221e-05,-1.69463
6.74590221e-05,-1.68712
6.74591221e-05,-1.6805
6.74592221e-05,-1.676
6.74593221e-05,-1.67363
6.74594221e-05,-1.67288
6.74595221e-05,-1.6725
6.74596221e-05,-1.672
6.74597221e-05,-1.67112
6.74598221e-05,-1.67025
6.74599221e-05,-1.67037
6.74600221e-05,-1.672
6.74601221e-05,-1.67475
6.74602221e-05,-1.6775
6.74603221e-05,-1.67888
6.74604221e-05,-1.678
6.74605221e-05,-1.67463
6.74606221e-05,-1.67
6.74607221e-05,-1.66587
6.74608221e-05,-1.664
6.74609221e-05,-1.66525
6.74610221e-05,-1.66925
6.74611221e-05,-1.67475
6.74612221e-05,-1.68
6.74613221e-05,-1.68375
6.74614221e-05,-1.6855
6.74615221e-05,-1.68588
6.74616221e-05,-1.686
6.74617221e-05,-1.68663
6.74618221e-05,-1.68825
6.74619221e-05,-1.69025
6.74620221e-05,-1.692
6.74621221e-05,-1.693
6.74622221e-05,-1.69312
6.74623221e-05,-1.69312
6.74624221e-05,-1.694
6.74625221e-05,-1.6965
6.74626221e-05,-1.70063
6.74627221e-05,-1.70613
6.74628221e-05,-1.712
6.74629221e-05,-1.71738
6.74630221e-05,-1.72175
6.74631221e-05,-1.72513
6.74632221e-05,-1.728
6.74633221e-05,-1.73087
6.74634221e-05,-1.73413
6.74635221e-05,-1.73788
6.74636221e-05,-1.742
6.74637221e-05,-1.7465
6.74638221e-05,-1.75138
6.74639221e-05,-1.7565
6.74640221e-05,-1.762
6.74641221e-05,-1.76763
6.74642221e-05,-1.773
6.74643221e-05,-1.77775
6.74644221e-05,-1.782
6.74645221e-05,-1.78588
6.74646221e-05,-1.79025
6.74647221e-05,-1.7955
6.74648221e-05,-1.802
6.74649221e-05,-1.8095
6.74650221e-05,-1.817
6.74651221e-05,-1.8235
6.74652221e-05,-1.828
6.74653221e-05,-1.8305
6.74654221e-05,-1.83163
6.74655221e-05,-1.83238
6.74656221e-05,-1.834
6.74657221e-05,-1.83688
6.74658221e-05,-1.841
6.74659221e-05,-1.84563
6.74660221e-05,-1.85
6.74661221e-05,-1.85363
6.74662221e-05,-1.8565
6.74663221e-05,-1.85913
6.74664221e-05,-1.862
6.74665221e-05,-1.86538
6.74666221e-05,-1.86888
6.74667221e-05,-1.872
6.74668221e-05,-1.874
6.74669221e-05,-1.87488
6.74670221e-05,-1.87488
6.74671221e-05,-1.875
6.74672221e-05,-1.876
6.74673221e-05,-1.87838
6.74674221e-05,-1.882
6.74675221e-05,-1.88613
6.74676221e-05,-1.89
6.74677221e-05,-1.89288
6.74678221e-05,-1.89463
6.74679221e-05,-1.8955
6.74680221e-05,-1.896
6.74681221e-05,-1.89625
6.74682221e-05,-1.89613
6.74683221e-05,-1.8955
6.74684221e-05,-1.894
6.74685221e-05,-1.89187
6.74686221e-05,-1.88975
6.74687221e-05,-1.88825
6.74688221e-05,-1.888
6.74689221e-05,-1.889
6.74690221e-05,-1.8905
6.74691221e-05,-1.89187
6.74692221e-05,-1.892
6.74693221e-05,-1.89063
6.74694221e-05,-1.88825
6.74695221e-05,-1.88563
6.74696221e-05,-1.884
6.74697221e-05,-1.88387
6.74698221e-05,-1.88512
6.74699221e-05,-1.88688
6.74700221e-05,-1.888
6.74701221e-05,-1.88763
6.74702221e-05,-1.8855
6.74703221e-05,-1.882
6.74704221e-05,-1.878
6.74705221e-05,-1.8745
6.74706221e-05,-1.872
6.74707221e-05,-1.87062
6.74708221e-05,-1.87
6.74709221e-05,-1.8695
6.74710221e-05,-1.86888
6.74711221e-05,-1.86775
6.74712221e-05,-1.866
6.74713221e-05,-1.8635
6.74714221e-05,-1.86013
6.74715221e-05,-1.85563
6.74716221e-05,-1.85
6.74717221e-05,-1.84375
6.74718221e-05,-1.8375
6.74719221e-05,-1.832
6.74720221e-05,-1.828
6.74721221e-05,-1.82563
6.74722221e-05,-1.8245
6.74723221e-05,-1.82363
6.74724221e-05,-1.822
6.74725221e-05,-1.81913
6.74726221e-05,-1.81475
6.74727221e-05,-1.8095
6.74728221e-05,-1.804
6.74729221e-05,-1.79888
6.74730221e-05,-1.79425
6.74731221e-05,-1.79012
6.74732221e-05,-1.786
6.74733221e-05,-1.78137
6.74734221e-05,-1.776
6.74735221e-05,-1.77012
6.74736221e-05,-1.764
6.74737221e-05,-1.758
6.74738221e-05,-1.75263
6.74739221e-05,-1.74788
6.74740221e-05,-1.744
6.74741221e-05,-1.74087
6.74742221e-05,-1.73825
6.74743221e-05,-1.73613
6.74744221e-05,-1.734
6.74745221e-05,-1.73138
6.74746221e-05,-1.72762
6.74747221e-05,-1.7225
6.74748221e-05,-1.716
6.74749221e-05,-1.7085
6.74750221e-05,-1.70088
6.74751221e-05,-1.69388
6.74752221e-05,-1.688
6.74753221e-05,-1.68325
6.74754221e-05,-1.67938
6.74755221e-05,-1.67575
6.74756221e-05,-1.672
6.74757221e-05,-1.66813
6.74758221e-05,-1.66437
6.74759221e-05,-1.661
6.74760221e-05,-1.658
6.74761221e-05,-1.65488
6.74762221e-05,-1.651
6.74763221e-05,-1.64538
6.74764221e-05,-1.638
6.74765221e-05,-1.62925
6.74766221e-05,-1.62013
6.74767221e-05,-1.61213
6.74768221e-05,-1.606
6.74769221e-05,-1.60213
6.74770221e-05,-1.59987
6.74771221e-05,-1.59825
6.74772221e-05,-1.596
6.74773221e-05,-1.59262
6.74774221e-05,-1.58813
6.74775221e-05,-1.58313
6.74776221e-05,-1.578
6.74777221e-05,-1.573
6.74778221e-05,-1.56812
6.74779221e-05,-1.5625
6.74780221e-05,-1.556
6.74781221e-05,-1.5485
6.74782221e-05,-1.5405
6.74783221e-05,-1.53275
6.74784221e-05,-1.526
6.74785221e-05,-1.52025
6.74786221e-05,-1.51538
6.74787221e-05,-1.51075
6.74788221e-05,-1.506
6.74789221e-05,-1.50113
6.74790221e-05,-1.49675
6.74791221e-05,-1.49362
6.74792221e-05,-1.492
6.74793221e-05,-1.49162
6.74794221e-05,-1.49138
6.74795221e-05,-1.48988
6.74796221e-05,-1.486
6.74797221e-05,-1.4795
6.74798221e-05,-1.47125
6.74799221e-05,-1.46287
6.74800221e-05,-1.456
6.74801221e-05,-1.45175
6.74802221e-05,-1.45
6.74803221e-05,-1.44988
6.74804221e-05,-1.45
6.74805221e-05,-1.44925
6.74806221e-05,-1.44738
6.74807221e-05,-1.44463
6.74808221e-05,-1.442
6.74809221e-05,-1.44013
6.74810221e-05,-1.43925
6.74811221e-05,-1.43888
6.74812221e-05,-1.438
6.74813221e-05,-1.43613
6.74814221e-05,-1.43312
6.74815221e-05,-1.4295
6.74816221e-05,-1.426
6.74817221e-05,-1.42363
6.74818221e-05,-1.423
6.74819221e-05,-1.42388
6.74820221e-05,-1.426
6.74821221e-05,-1.42863
6.74822221e-05,-1.43138
6.74823221e-05,-1.43388
6.74824221e-05,-1.436
6.74825221e-05,-1.43762
6.74826221e-05,-1.43863
6.74827221e-05,-1.43875
6.74828221e-05,-1.438
6.74829221e-05,-1.43675
6.74830221e-05,-1.43562
6.74831221e-05,-1.43525
6.74832221e-05,-1.436
6.74833221e-05,-1.438
6.74834221e-05,-1.44088
6.74835221e-05,-1.44362
6.74836221e-05,-1.446
6.74837221e-05,-1.44762
6.74838221e-05,-1.44875
6.74839221e-05,-1.45
6.74840221e-05,-1.452
6.74841221e-05,-1.45488
6.74842221e-05,-1.45825
6.74843221e-05,-1.4615
6.74844221e-05,-1.464
6.74845221e-05,-1.46538
6.74846221e-05,-1.46613
6.74847221e-05,-1.46675
6.74848221e-05,-1.468
6.74849221e-05,-1.4705
6.74850221e-05,-1.47425
6.74851221e-05,-1.479
6.74852221e-05,-1.484
6.74853221e-05,-1.489
6.74854221e-05,-1.49375
6.74855221e-05,-1.498
6.74856221e-05,-1.502
6.74857221e-05,-1.50538
6.74858221e-05,-1.50788
6.74859221e-05,-1.50938
6.74860221e-05,-1.51
6.74861221e-05,-1.51025
6.74862221e-05,-1.511
6.74863221e-05,-1.51287
6.74864221e-05,-1.516
6.74865221e-05,-1.52012
6.74866221e-05,-1.52425
6.74867221e-05,-1.52775
6.74868221e-05,-1.53
6.74869221e-05,-1.53137
6.74870221e-05,-1.53275
6.74871221e-05,-1.53487
6.74872221e-05,-1.538
6.74873221e-05,-1.54175
6.74874221e-05,-1.545
6.74875221e-05,-1.54663
6.74876221e-05,-1.546
6.74877221e-05,-1.54363
6.74878221e-05,-1.54075
6.74879221e-05,-1.53913
6.74880221e-05,-1.54
6.74881221e-05,-1.54325
6.74882221e-05,-1.54775
6.74883221e-05,-1.55188
6.74884221e-05,-1.554
6.74885221e-05,-1.55363
6.74886221e-05,-1.55137
6.74887221e-05,-1.549
6.74888221e-05,-1.548
6.74889221e-05,-1.54913
6.74890221e-05,-1.55175
6.74891221e-05,-1.55462
6.74892221e-05,-1.556
6.74893221e-05,-1.55462
6.74894221e-05,-1.55075
6.74895221e-05,-1.54537
6.74896221e-05,-1.54
6.74897221e-05,-1.53612
6.74898221e-05,-1.53425
6.74899221e-05,-1.53388
6.74900221e-05,-1.534
6.74901221e-05,-1.53337
6.74902221e-05,-1.5315
6.74903221e-05,-1.52825
6.74904221e-05,-1.524
6.74905221e-05,-1.51925
6.74906221e-05,-1.51425
6.74907221e-05,-1.50925
6.74908221e-05,-1.504
6.74909221e-05,-1.49887
6.74910221e-05,-1.49425
6.74911221e-05,-1.4905
6.74912221e-05,-1.488
6.74913221e-05,-1.48625
6.74914221e-05,-1.48463
6.74915221e-05,-1.482
6.74916221e-05,-1.478
6.74917221e-05,-1.47263
6.74918221e-05,-1.4665
6.74919221e-05,-1.46063
6.74920221e-05,-1.456
6.74921221e-05,-1.4525
6.74922221e-05,-1.44975
6.74923221e-05,-1.4465
6.74924221e-05,-1.442
6.74925221e-05,-1.43625
6.74926221e-05,-1.42962
6.74927221e-05,-1.42338
6.74928221e-05,-1.418
6.74929221e-05,-1.41375
6.74930221e-05,-1.40987
6.74931221e-05,-1.40563
6.74932221e-05,-1.4
6.74933221e-05,-1.39325
6.74934221e-05,-1.38625
6.74935221e-05,-1.38013
6.74936221e-05,-1.376
6.74937221e-05,-1.37375
6.74938221e-05,-1.37238
6.74939221e-05,-1.37025
6.74940221e-05,-1.366
6.74941221e-05,-1.35913
6.74942221e-05,-1.3505
6.74943221e-05,-1.3415
6.74944221e-05,-1.334
6.74945221e-05,-1.32888
6.74946221e-05,-1.32588
6.74947221e-05,-1.324
6.74948221e-05,-1.322
6.74949221e-05,-1.319
6.74950221e-05,-1.31488
6.74951221e-05,-1.31025
6.74952221e-05,-1.306
6.74953221e-05,-1.3025
6.74954221e-05,-1.29963
6.74955221e-05,-1.29638
6.74956221e-05,-1.292
6.74957221e-05,-1.28612
6.74958221e-05,-1.27925
6.74959221e-05,-1.27225
6.74960221e-05,-1.266
6.74961221e-05,-1.26113
6.74962221e-05,-1.2575
6.74963221e-05,-1.25475
6.74964221e-05,-1.252
6.74965221e-05,-1.24925
6.74966221e-05,-1.2465
6.74967221e-05,-1.244
6.74968221e-05,-1.242
6.74969221e-05,-1.23975
6.74970221e-05,-1.2365
6.74971221e-05,-1.23138
6.74972221e-05,-1.224
6.74973221e-05,-1.21538
6.74974221e-05,-1.20725
6.74975221e-05,-1.20112
6.74976221e-05,-1.198
6.74977221e-05,-1.19762
6.74978221e-05,-1.19825
6.74979221e-05,-1.19825
6.74980221e-05,-1.196
6.74981221e-05,-1.19162
6.74982221e-05,-1.18637
6.74983221e-05,-1.182
6.74984221e-05,-1.18
6.74985221e-05,-1.18037
6.74986221e-05,-1.18188
6.74987221e-05,-1.18237
6.74988221e-05,-1.18
6.74989221e-05,-1.17463
6.74990221e-05,-1.16725
6.74991221e-05,-1.16037
6.74992221e-05,-1.156
6.74993221e-05,-1.155
6.74994221e-05,-1.15675
6.74995221e-05,-1.159
6.74996221e-05,-1.16
6.74997221e-05,-1.1585
6.74998221e-05,-1.15488
6.74999221e-05,-1.15075
6.75000221e-05,-1.148
6.75001221e-05,-1.14763
6.75002221e-05,-1.149
6.75003221e-05,-1.15037
6.75004221e-05,-1.15
6.75005221e-05,-1.1465
6.75006221e-05,-1.14013
6.75007221e-05,-1.13262
6.75008221e-05,-1.126
6.75009221e-05,-1.122
6.75010221e-05,-1.121
6.75011221e-05,-1.12225
6.75012221e-05,-1.124
6.75013221e-05,-1.12488
6.75014221e-05,-1.12425
6.75015221e-05,-1.12225
6.75016221e-05,-1.12
6.75017221e-05,-1.118
6.75018221e-05,-1.11662
6.75019221e-05,-1.1155
6.75020221e-05,-1.114
6.75021221e-05,-1.11213
6.75022221e-05,-1.11
6.75023221e-05,-1.1085
6.75024221e-05,-1.108
6.75025221e-05,-1.10875
6.75026221e-05,-1.10987
6.75027221e-05,-1.11062
6.75028221e-05,-1.11
6.75029221e-05,-1.108
6.75030221e-05,-1.10525
6.75031221e-05,-1.10288
6.75032221e-05,-1.102
6.75033221e-05,-1.10262
6.75034221e-05,-1.10387
6.75035221e-05,-1.10475
6.75036221e-05,-1.104
6.75037221e-05,-1.10163
6.75038221e-05,-1.09862
6.75039221e-05,-1.09638
6.75040221e-05,-1.096
6.75041221e-05,-1.09763
6.75042221e-05,-1.10013
6.75043221e-05,-1.10213
6.75044221e-05,-1.102
6.75045221e-05,-1.0995
6.75046221e-05,-1.09563
6.75047221e-05,-1.092
6.75048221e-05,-1.09
6.75049221e-05,-1.09038
6.75050221e-05,-1.09262
6.75051221e-05,-1.09488
6.75052221e-05,-1.096
6.75053221e-05,-1.09513
6.75054221e-05,-1.09262
6.75055221e-05,-1.08975
6.75056221e-05,-1.088
6.75057221e-05,-1.08775
6.75058221e-05,-1.08838
6.75059221e-05,-1.08888
6.75060221e-05,-1.088
6.75061221e-05,-1.0855
6.75062221e-05,-1.082
6.75063221e-05,-1.07913
6.75064221e-05,-1.078
6.75065221e-05,-1.079
6.75066221e-05,-1.08113
6.75067221e-05,-1.08262
6.75068221e-05,-1.082
6.75069221e-05,-1.07862
6.75070221e-05,-1.07325
